name,ncpus,bytes/word,COPY,SCALE,ADD,TRIAD,Clock,FP-OP/clock,shared_memory,distributed_memory,Uniprocessor,Other,result_type,obsolete,type,date,link
IBM_RS6000-990,1,8,663.4,533.4,714.5,713.8,71.5,4.0,N,N,Y,N,S,N,N,1994.06.30,
IBM_RS6000-990-128,1,8,333.3,333.3,363.6,363.6,71.5,4.0,N,N,Y,N,S,N,N,1994.08.02,
IBM_RS6000-G30,1,8,48.5,45.7,53.3,53.3,112.5,2.0,N,N,Y,N,S,N,N,1997.04.04,
IBM_SP-PWR3smp-High-222,8,8,2954.1,2821.0,3889.0,3872.2,222.,4.,Y,N,N,N,S,N,N,1999.10.12,1999/0033.html
IBM_SP-PWR3smp-High-222,8,8,4332.9,4211.4,4843.3,4937.8,222.,4.,Y,N,N,N,T,N,N,1999.10.25,
IBM_SP-PWR3smp-High-222,4,8,1603.5,1535.9,2218.3,2187.5,222.,4.,Y,N,N,N,S,N,N,1999.10.12,1999/0033.html
IBM_SP-PWR3smp-High-222,4,8,2677.0,2630.9,3091.3,3101.2,222.,4.,Y,N,N,N,T,N,N,1999.10.25,
IBM_SP-PWR3smp-High-222,2,8,1549.2,1524.4,1843.5,1844.5,222.,4.,Y,N,N,N,T,N,N,1999.10.25,
IBM_SP-PWR3smp-High-222,2,8,820.7,800.4,1182.1,1165.4,222.,4.,Y,N,N,N,S,N,N,1999.10.12,1999/0033.html
IBM_SP-PWR3smp-High-222,1,8,413.0,421.2,587.4,614.2,222.,4.,Y,N,N,N,S,N,N,1999.10.12,1999/0033.html
IBM_SP-PWR3smp-High-222,1,8,790.4,794.1,951.0,953.3,222.,4.,Y,N,N,N,T,N,N,1999.10.25,
IBM_eServer_OpenPower_720,4,8,6154,6014,8611,8802,1650.0,4.0,Y,N,N,N,T,N,N,2004.09.12,2004/0029.html
IBM_eServer_OpenPower_720,4,8,5875,5783,7439,7532,1650.0,4.0,Y,N,N,N,S,N,N,2004.09.12,2004/0029.html
IBM_eServer_OpenPower_710,2,8,3040,3010,4378,4427,1650.0,4.0,Y,N,N,N,T,N,N,2005.02.11,2005/0004.html
IBM_eServer_OpenPower_710,2,8,2957,2929,3919,3949,1650.0,4.0,Y,N,N,N,S,N,N,2005.02.11,2005/0003.html
IBM_eServer_p5-595,64,8,158176.4,153812.4,169687.4,174567.4,1900.0,4.0,Y,N,N,N,T,N,N,2004.11.02,2004/0036.html
IBM_eServer_p5-595,64,8,157559.6,152770.7,168974.0,173564.2,1900.0,4.0,Y,N,N,N,S,N,N,2004.11.02,2004/0035.html
IBM_eServer_p5-575,16,8,38219,37826,42179,42632,1500.0,4.0,Y,N,N,N,S,N,N,2005.08.09,2005/0015.html
IBM_eServer_p5-575,16,8,50174,49010,55184,55871,1500.0,4.0,Y,N,N,N,T,N,N,2005.08.09,2005/0016.html
IBM_eServer_p5-575,8,8,52098,52174,54864,55733,1900.0,4.0,Y,N,N,N,T,N,N,2005.02.24,2005/0007.html
IBM_eServer_p5-575,8,8,34967,35035,41076,41585,1900.0,4.0,Y,N,N,N,S,N,N,2005.02.24,2005/0006.html
IBM_eServer_p5-570,16,8,40465,40132,44907,45187,1900.0,4.0,Y,N,N,N,T,N,N,2004.07.13,2004/0025.html
IBM_eServer_p5-570,16,8,39094,39406,42816,44241,1900.0,4.0,Y,N,N,N,S,N,N,2004.07.13,2004/0024.html
IBM_eServer_p5-570,8,8,38737,38506,42548,43037,1900.0,4.0,Y,N,N,N,T,N,N,2004.07.13,2004/0023.html
IBM_eServer_p5-570,8,8,32372,31545,34843,35934,1900.0,4.0,Y,N,N,N,S,N,N,2004.07.13,2004/0022.html
IBM_eServer_p5-570,4,8,26026,24853,26118,26214,1900.0,4.0,Y,N,N,N,T,N,N,2004.07.13,2004/0021.html
IBM_eServer_p5-570,4,8,17867,17289,18673,19250,1900.0,4.0,Y,N,N,N,S,N,N,2004.07.13,2004/0020.html
IBM_eServer_p5-550,4,8,6148,6019,8772,8986,1650.0,4.0,Y,N,N,N,T,N,N,2004.07.13,2004/0019.html
IBM_eServer_p5-550,4,8,6087,5996,8017,8201,1650.0,4.0,Y,N,N,N,S,N,N,2004.07.13,2004/0018.html
IBM_eServer_p5-520,2,8,3076,3011,4397,4510,1650.0,4.0,Y,N,N,N,T,N,N,2004.07.13,2004/0017.html
IBM_eServer_p5-520,2,8,3052,3006,4168,4275,1650.0,4.0,Y,N,N,N,S,N,N,2004.07.13,2004/0016.html
IBM_System_p5_595,64,8,186137,179639,200410,206243,2300.0,4.0,Y,N,N,N,S,N,N,2006.07.23,2006/0014.html
IBM_System_p5_550Q,8,8,16460,15891,18843,19509,1650.0,4.0,Y,N,N,N,T,N,N,2006.07.23,2006/0015.html
IBM_System_p5_550,4,8,16255,16150,20459,20722,2100.0,4.0,Y,N,N,N,T,N,N,2006.07.23,2006/0016.html
IBM_System_p5_560Q,16,8,32817,32218,38062,38954,1500.0,4.0,Y,N,N,N,S,N,N,2006.02.12,2006/0006.html
IBM_System_p5_560Q,16,8,33775,33159,40133,40777,1500.0,4.0,Y,N,N,N,T,N,N,2006.02.12,2006/0005.html
IBM_System_p5-575,8,8,79954,80063,92521,96327,2200.0,4.0,Y,N,N,N,S,N,N,2006.02.12,2006/0004.html
IBM_System_p5-575,8,8,77901,81228,96726,100523,2200.0,4.0,Y,N,N,N,T,N,N,2006.02.12,2006/0003.html
IBM_System_p5-575,16,8,76302,76921,84656,86062,1900.0,4.0,Y,N,N,N,S,N,N,2006.02.12,2006/0002.html
IBM_System_p5-575,16,8,76066,75703,85668,86379,1900.0,4.0,Y,N,N,N,T,N,N,2006.02.12,2006/0001.html
IBM_System_p5-550Q,8,8,16679,16177,18145,18756,1500.0,4.0,Y,N,N,N,T,N,N,2005.10.03,2005/0028.html
IBM_System_p5-550Q,8,8,15718,15283,16917,17331,1500.0,4.0,Y,N,N,N,S,N,N,2005.10.03,2005/0027.html
IBM_System_p5-550,4,8,16758,16340,20061,20403,1900.0,4.0,Y,N,N,N,T,N,N,2005.10.03,2005/0026.html
IBM_System_p5-550,4,8,16074,15748,18498,19044,1900.0,4.0,Y,N,N,N,S,N,N,2005.10.03,2005/0025.html
IBM_System_p5-520,2,8,8487,8362,10137,10319,1900.0,4.0,Y,N,N,N,T,N,N,2005.10.03,2005/0024.html
IBM_System_p5-520,2,8,8191,8061,9433,9672,1900.0,4.0,Y,N,N,N,S,N,N,2005.10.03,2005/0023.html
IBM_System_p5-505,2,8,6249,6137,8819,9012,1650.0,4.0,Y,N,N,N,T,N,N,2005.10.03,2005/0022.html
IBM_System_p5-505,2,8,6019,5933,7535,7653,1650.0,4.0,Y,N,N,N,S,N,N,2005.10.03,2005/0021.html
IBM_eServer_p5-550_Express,4,8,6264,6137,8775,8998,1500.0,4.0,Y,N,N,N,T,N,N,2005.03.11,2005/0009.html
IBM_eServer_p5-550_Express,4,8,6176,6087,7672,7815,1500.0,4.0,Y,N,N,N,S,N,N,2005.03.11,2005/0008.html
IBM_eServer_p5-550_Express,4,8,6337,6204,9044,9260,1500.0,4.0,Y,N,N,N,T,Y,N,2004.10.04,2004/0033.html
IBM_eServer_p5-550_Express,4,8,6280,6188,8225,8415,1500.0,4.0,Y,N,N,N,S,Y,N,2004.10.04,2004/0032.html
IBM_eServer_p5-520_Express,2,8,3721,3633,5253,5360,1500.0,4.0,Y,N,N,N,T,Y,N,2004.10.04,2004/0031.html
IBM_eServer_p5-520_Express,2,8,3608,3618,4808,4864,1500.0,4.0,Y,N,N,N,S,Y,N,2004.10.04,2004/0030.html
IBM_eServer_p650_6M2_Linux,8,8,6108,5936,7429,7588,1450.0,4.0,Y,N,N,N,S,N,N,2003.01.22,2003/0005.html
IBM_eServer_p650_6M2,8,8,6150,6110,7284,7306,1450.0,4.0,Y,N,N,N,S,N,N,2002.11.12,2002/0026.html
IBM_eServer_p650_6M2,8,8,9365,9488,10139,10372,1450.0,4.0,Y,N,N,N,T,N,N,2002.11.12,2002/0026.html
IBM_eServer_p655+_4p,4,8,17661.9,17839.1,19901.4,19973.1,1700.0,4.0,Y,N,N,N,T,N,N,2003.05.27,2003/0012.html
IBM_eServer_p655+_4p,4,8,8369.8,8354.5,11914.0,12038.7,1700.0,4.0,Y,N,N,N,S,N,N,2003.05.27,2003/0012.html
IBM_eServer_p655+_8p,8,8,17762,17371,19566,19741,1500.0,4.0,Y,N,N,N,T,N,N,2003.05.06,2003/0008.html
IBM_eServer_p655+_8p,8,8,12059,12072,14925,15090,1500.0,4.0,Y,N,N,N,S,N,N,2003.05.06,2003/0008.html
IBM_eServer_p655++_8p,8,8,12158,12091,14824,15141,1700.0,4.0,Y,N,N,N,S,N,N,2004.01.26,2004/0001.html
IBM_eServer_p655_651A,4,8,15311,15132,15875,15963,1300.0,4.0,Y,N,N,N,T,N,N,2002.11.12,2002/0026.html
IBM_eServer_p655_651A,4,8,8109,8183,11004,11172,1300.0,4.0,Y,N,N,N,S,N,N,2002.11.12,2002/0026.html
IBM_eServer_p655_651B,8,8,10397,10580,11239,11275,1100.0,4.0,Y,N,N,N,S,N,N,2002.11.12,2002/0026.html
IBM_eServer_p655_651B,8,8,16120,16075,15881,15960,1100.0,4.0,Y,N,N,N,T,N,N,2002.11.12,2002/0026.html
IBM_eServer_p670+,16,8,32947,33673,35925,36818,1500.0,4.0,Y,N,N,N,T,N,N,2003.05.23,2003/0011.html
IBM_eServer_p670+,16,8,20412,20881,25271,25368,1500.0,4.0,Y,N,N,N,S,N,N,2003.05.23,2003/0011.html
IBM_eServer_p680,24,8,4726.3,4557.0,5008.7,5036.2,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,24,8,4835,4735,5350,5313,600.0,2.0,Y,N,N,N,S,N,N,2001.09.11,2001/0031.html
IBM_eServer_p680,24,8,6730,6844,6745,6797,600.0,2.0,Y,N,N,N,E,N,N,2001.09.11,2001/0031.html
IBM_eServer_p680,22,8,4596.9,4515.9,4951.8,5004.2,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,20,8,4229.2,4297.4,4581.6,4613.3,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,18,8,4185.1,4121.7,4448.7,4482.9,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,16,8,3688.6,3773.1,3934.0,3954.1,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,14,8,3484.7,3439.0,3648.4,3669.4,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,12,8,2815.3,2910.5,2988.3,3004.2,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,10,8,2675.5,2645.1,2776.5,2794.9,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,8,8,2205.9,2037.3,2101.2,2112.6,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,6,8,1649.2,1633.9,1722.7,1733.5,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,4,8,1096.5,1162.0,1163.6,1165.4,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,2,8,603.7,603.3,625.1,625.2,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,1,8,313.0,304.7,315.4,313.6,600.0,2.0,Y,N,N,N,E,N,N,2001.08.07,2001/0028.html
IBM_eServer_p680,1,8,352,337,344,344,600.0,2.0,Y,N,N,N,S,N,N,2001.09.11,2001/0031.html
IBM_eServer_p680,1,8,414,424,404,403,600.0,2.0,Y,N,N,N,E,N,N,2001.09.11,2001/0031.html
IBM_eServer_p690_HPC,16,8,17394,17066,19676,20051,1300.0,4.0,Y,N,N,N,S,N,N,2001.11.11,2001/0041.html
IBM_eServer_p690_HPC,16,8,20267,20265,24706,25058,1300.0,4.0,Y,N,N,N,S,N,N,2002.04.12,2002/0007.html
IBM_eServer_p690_Turbo,32,8,22431,21441,24830,25501,1300.0,4.0,Y,N,N,N,S,N,N,2001.11.11,2001/0041.html
IBM_eServer_p690_Turbo,32,8,28611,28994,32222,32249,1300.0,4.0,Y,N,N,N,S,N,N,2002.04.12,2002/0007.html
IBM_eServer_p690+,32,8,51455,53425,58651,58891,1700.0,4.0,Y,N,N,N,T,N,N,2003.05.06,2003/0008.html
IBM_eServer_p690+,32,8,33737,33718,40198,41064,1700.0,4.0,Y,N,N,N,S,N,N,2003.05.06,2003/0008.html
Intel_XeonPhi_7120,61,8,169552,171227,179567,177883,1238.0,16.0,Y,N,N,N,S,N,N,2015.06.04,2015/0006.html
Intel_XeonPhi_SE10P,61,8,169447,169173,174824,174663,1100.0,16.0,Y,N,N,N,S,N,N,2013.09.17,2013/0015.html
Intel_XeonPhi_SE10P,61,8,150475,150376,160471,161829,1100.0,16.0,Y,N,N,N,S,N,N,2013.01.03,2013/0002.html
ION_I2X2,2,8,3120.2,3112.7,3523.5,3534.8,1400.0,4.0,Y,N,N,N,S,N,N,2003.07.07,2003/0013.html
ION_I2X2,1,8,2978.6,3004.0,3419.8,3425.7,1400.0,4.0,Y,N,N,N,S,N,N,2003.07.07,2003/0013.html
MIPS_RC6280,1,8,53.5,58.2,56.5,56.5,60.0,0.4,N,N,Y,N,S,N,N,1991.10.03,1991/0048.html
Meiko_CS-2,1,8,621.3,621.3,610.3,610.3,45.0,2.0,Y,N,N,N,S,N,N,1994.06.06,
NEC_SX-7,32,8,876174.7,865144.1,869179.2,872259.1,551.6,16.0,Y,N,N,N,S,N,N,2003.10.02,2003/0023.html
NEC_SX-7,16,8,541178.1,539823.1,548731.5,548585.5,551.6,16.0,Y,N,N,N,S,N,N,2003.10.02,2003/0023.html
NEC_SX-7,8,8,275304.6,274726.8,278324.5,278244.7,551.6,16.0,Y,N,N,N,S,N,N,2003.10.02,2003/0023.html
NEC_SX-7,4,8,138979.9,138876.3,140393.1,140384.7,551.6,16.0,Y,N,N,N,S,N,N,2003.10.02,2003/0023.html
NEC_SX-7,2,8,70084.4,69856.8,70572.6,70572.6,551.6,16.0,Y,N,N,N,S,N,N,2003.10.02,2003/0023.html
NEC_SX-7,1,8,35068.4,34782.9,35327.5,35327.5,551.6,16.0,Y,N,N,N,S,N,N,2003.10.02,2003/0023.html
NEC_SX-6,8,8,202627.2,192306.2,190231.3,213024.3,500.0,16.0,Y,N,N,N,S,N,N,2002.10.16,2002/0013.html
NEC_SX-6,4,8,126895.8,126620.5,127643.0,127633.9,500.0,16.0,Y,N,N,N,S,N,N,2002.10.16,2002/0013.html
NEC_SX-6,2,8,63770.5,63665.7,63908.6,63908.4,500.0,16.0,Y,N,N,N,S,N,N,2002.10.16,2002/0013.html
NEC_SX-6,1,8,31959.3,31920.2,31983.0,31982.9,500.0,16.0,Y,N,N,N,S,N,N,2002.10.16,2002/0013.html
NEC_SX-5-16A,16,8,607492,590390,607412,583069,250.0,32.0,Y,N,N,N,S,N,N,1999.12.07,1999/0038.html
NEC_SX-5-16A,8,8,332551,332551,371160,366690,250.0,32.0,Y,N,N,N,S,N,N,1999.12.07,1999/0038.html
NEC_SX-5-16A,4,8,168486,168509,189555,189517,250.0,32.0,Y,N,N,N,S,N,N,1999.12.07,1999/0038.html
NEC_SX-5-16A,2,8,84853,84853,95352,95328,250.0,32.0,Y,N,N,N,S,N,N,1999.12.07,1999/0038.html
NEC_SX-5-16A,1,8,42545,42546,47780,47779,250.0,32.0,Y,N,N,N,S,N,N,1999.12.07,1999/0038.html
NEC_SX-4,32,8,434784,432886,437358,436954,125.0,16.0,Y,N,N,N,S,N,N,1997.06.10,1997/0022.html
NEC_SX-4,24,8,349446,347354,342247,345825,125.0,16.0,Y,N,N,N,S,N,N,1997.06.10,1997/0022.html
NEC_SX-4,16,8,247440,247343,250262,250231,125.0,16.0,Y,N,N,N,S,N,N,1997.06.10,1997/0022.html
NEC_SX-4,8,8,126084,126084,126725,126724,125.0,16.0,Y,N,N,N,S,N,N,1997.06.10,1997/0022.html
NEC_SX-4,4,8,63537,63536,63694,63692,125.0,16.0,Y,N,N,N,S,N,N,1997.06.10,1997/0022.html
NEC_SX-4,4,8,58508.2,58408.2,59441.0,59423.4,125.0,16.0,Y,N,N,N,S,Y,N,1996.06.25,1997/0022.html
NEC_SX-4,2,8,31887,31886,31925,31925,125.0,16.0,Y,N,N,N,S,N,N,1997.06.10,1997/0022.html
NEC_SX-4,1,8,15983,15984,15989,15898,125.0,16.0,Y,N,N,N,S,N,N,1997.06.10,1997/0022.html
NEC_SX-4,1,8,14665.4,14639.8,14891.0,14873.0,125.0,16.0,Y,N,N,N,S,Y,N,1996.06.25,
NEC_SX-3-44,1,8,16941.0,15640.7,22436.5,21972.2,345.0,8.0,Y,N,N,N,S,N,N,1992.02.12,1992/0019.html
NEC_SX-3-12,1,8,8302.2,7670.9,9712.8,9712.9,345.0,4.0,Y,N,N,N,S,N,N,1991.11.08,1991/0089.html
NEC_SX-3-12,1,4,4151.5,3835.5,4993.8,4993.9,345.0,4.0,Y,N,N,N,S,N,N,1991.11.08,1991/0089.html
NeXTStation_68040,1,4,13.4,7.7,10.5,8.4,25.0,0.4,N,N,Y,N,S,N,N,1991.11.02,
NeXTStation_68040,1,8,14.2,11.5,16.4,16.1,25.0,0.4,N,N,Y,N,S,N,N,1991.11.02,
Nekotech_MachII_21064,1,8,96.0,96.0,96.0,96.0,300.0,1.0,N,N,Y,N,S,N,N,1995.10.25,
NumaConnect_648node,1296,8,9139226.2,10062237.6,8985643.0,8871850.0,2800.0,8.0,Y,N,N,N,E,N,P,2015.04.08,2015/0000.html
Oracle_SPARC_T5-1B,16,8,73210,72679,77615,77258,3600.0,2.0,Y,N,N,N,S,N,N,2013.09.12,2013/0008.html
Oracle_SPARC_T5-2,32,8,143175,142765,145608,155017,3600.0,2.0,Y,N,N,N,S,N,N,2013.09.12,2013/0009.html
Oracle_SPARC_T5-4,64,8,297188,301035,304231,320506,3600.0,2.0,Y,N,N,N,S,N,N,2013.09.12,2013/0010.html
Oracle_SPARC_T5-8,128,8,604648,611264,622572,642884,3600.0,2.0,Y,N,N,N,S,N,N,2013.09.12,2013/0011.html
Oracle_Sun_Server_X4-4,60,8,221370,221944,244588,245068,2800.0,8.0,Y,N,N,N,S,N,N,2014.04.24,2014/0000.html
Oracle_Sun_Server_X4-2L,24,8,80265.1,80108.0,85279.0,85671.6,2700.0,4.0,Y,N,N,N,S,N,P,2013.09.12,2013/0012.html
Omron_Luna88k,1,4,14.1,13.3,15.6,13.3,25.0,1.0,N,N,Y,N,S,N,N,1991.10.01,1991/0022.html
Omron_Luna88k,1,8,14.4,14.4,16.0,13.1,25.0,1.0,N,N,Y,N,S,N,N,1991.10.01,1991/0022.html
RaspberryPi,1,8,209.5,190.1,259.1,248.8,0.66,700.0,N,N,Y,N,S,N,N,2012.12.20,2012/0002.html
RaspberryPi_2B_C,1,8,1704.2,710.8,594.7,498.0,0.66,900.0,N,N,Y,N,S,N,N,2015.02.06,2015/0003.html
RaspberryPi_2B_Fortran,1,8,1809.6,946.1,685.1,564.2,0.66,900.0,N,N,Y,N,S,N,N,2015.02.06,2015/0003.html
SGI_UV_3000,3072,8,12799304,12815808,13838195,13826185,2100.0,16.0,Y,N,N,N,S,N,N,2015.07.10,2015/0007.html
SGI_Altix_UV_2000,2048,8,6591669,6592082,7128484,7139690,2700.0,8.0,Y,N,N,N,S,N,N,2012.08.14,2012/0000.html
SGI_Altix_UV_1000,2048,8,5321074,5346667,5823380,5859367,2400.0,4.0,Y,N,N,N,S,N,N,2011.04.05,2011/0000.html
SGI_Altix_UV_1000,2048,8,3817492,3828093,4371846,4384461,2266.6,4.0,Y,N,N,N,S,N,N,2010.10.24,2010/0007.html
SGI_Altix_UV_1000,1024,8,1928142,1933832,2209715,2212717,2266.6,4.0,Y,N,N,N,S,N,N,2010.06.27,2010/0006.html
SGI_Altix_4700,1024,8,3661963,3677482,4385585,4350166,1600.0,4.0,Y,N,N,N,S,N,N,2006.07.10,2006/0012.html
SGI_Altix_3700,16,8,26364,27058,31518,31818,1300.0,4.0,Y,N,N,N,S,N,N,2004.05.11,2004/0011.html
SGI_Altix_3700_Bx2,512,8,906388,870211,1055179,1119913,1600.0,4.0,Y,N,N,N,T,N,N,2004.12.22,2004/0045.html
SGI_Altix_3000,512,8,854062,854338,1008594,1007828,1500.0,4.0,Y,N,N,N,S,N,N,2003.11.13,2003/0027.html
SGI_Altix_3000,256,8,414573,412108,485323,488274,1300.0,4.0,Y,N,N,N,S,N,N,2003.09.29,2003/0022.html
SGI_Altix_3000,64,8,106457,105359,123968,124601,1000.0,4.0,Y,N,N,N,S,N,N,2003.01.07,2003/0002.html
SGI_Altix_3000,32,8,53431,52933,62201,62521,1000.0,4.0,Y,N,N,N,S,N,N,2003.01.07,2003/0001.html
SGI_Altix_3000,16,8,26789,26514,31132,31296,1000.0,4.0,Y,N,N,N,S,N,N,2003.01.07,2003/0000.html
SGI_Altix_350,16,8,27014.6,26964.9,31609.5,31693.6,1400.0,4.0,Y,N,N,N,S,N,N,2004.02.27,2004/0006.html
SGI_1400,1,8,339.5,325.9,368.9,374.5,500.0,1.0,Y,N,N,N,S,N,N,1999.04.28,1999/0019.html
SGI_4D-240,1,4,18.8,14.4,18.3,15.8,25.0,0.4,N,N,Y,N,S,N,N,1991.09.30,
SGI_4D-240,1,8,18.4,16.5,19.8,19.0,25.0,0.4,N,N,Y,N,S,N,N,1991.09.30,
SGI_4D-25,1,4,12.5,9.4,10.1,9.6,20.0,0.4,N,N,Y,N,S,N,N,1991.09.30,
SGI_4D-25,1,8,12.7,10.1,10.4,10.0,20.0,0.4,N,N,Y,N,S,N,N,1991.09.30,
SGI_4D-35,1,4,50.0,28.6,37.5,25.0,36.0,0.4,N,N,Y,N,S,N,N,1991.09.30,
SGI_4D-35,1,8,53.5,36.9,48.0,42.4,36.0,0.4,N,N,Y,N,S,N,N,1991.09.30,
SGI_Challenge_100,1,4,53.3,47.1,50.0,48.0,100.0,1.0,Y,N,N,N,S,N,N,1993.04.19,
SGI_Challenge_100,1,8,57.1,55.2,53.3,54.5,100.0,1.0,Y,N,N,N,S,N,N,1993.04.19,
SGI_Challenge_150,8,8,479.1,478.9,503.1,499.0,150.0,1.0,Y,N,N,N,S,N,N,1994.05.14,
SGI_Challenge_150,4,8,263.8,263.8,267.3,259.3,150.0,1.0,Y,N,N,N,S,N,N,1994.05.14,
SGI_Challenge_150,1,4,66.7,66.7,66.7,63.2,150.0,1.0,Y,N,N,N,S,N,N,1993.11.04,
SGI_Challenge_150,1,8,58.2,57.1,57.1,62.3,150.0,1.0,Y,N,N,N,S,N,N,1994.03.28,
SGI_Challenge_150,1,8,67.5,67.5,68.6,68.5,150.0,1.0,Y,N,N,N,S,N,N,1994.05.14,
SGI_Crimson,1,4,57.1,53.5,54.5,52.2,50.0,1.0,N,N,Y,N,S,N,N,1993.04.19,
SGI_Crimson,1,8,61.5,59.3,58.5,60.0,50.0,1.0,N,N,Y,N,S,N,N,1993.04.19,
SGI_Indigo,1,4,28.6,21.1,26.1,26.7,33.0,0.4,N,N,Y,N,S,N,N,1991.09.30,
SGI_Indigo,1,8,36.9,34.3,36.0,36.0,33.0,0.4,N,N,Y,N,S,N,N,1991.10.03,
SGI_Indigo2_10000,1,8,105.9,105.9,118.7,116.7,195.,2.0,N,N,Y,N,S,N,N,1996.12.31,
SGI_Indigo2_150,1,8,60.0,58.5,63.2,69.2,150.0,1.0,N,N,Y,N,S,N,N,1996.01.19,
SGI_Indigo2_150,1,8,69.6,68.6,73.5,78.7,250.0,1.0,N,N,Y,N,S,N,N,1996.01.19,
SGI_Indigo2_195,1,8,100.0,100.0,104.3,109.1,195.,2.0,N,N,Y,N,S,N,N,2001.04.25,2001/0021.html
SGI_Indy_R4000,1,8,48.0,45.3,48.7,53.7,100.0,1.0,N,N,Y,N,S,N,N,1996.01.19,
SGI_Indy_R4400_100,1,8,45.7,41.0,44.4,50.0,100.0,1.0,N,N,Y,N,S,N,N,1996.03.13,
SGI_Indy_R4400_175,1,8,72.7,68.1,71.6,70.6,175.0,1.0,N,N,Y,N,S,N,N,1997.04.24,
SGI_Indy_R4400_200,1,8,75.1,71.5,74.8,76.0,200.0,1.0,N,N,Y,N,S,N,N,1998.03.19,
SGI_Indy_R4600,1,8,59.9,56.9,59.8,59.1,100.0,1.0,N,N,Y,N,S,N,N,1995.07.21,
SGI_Octane_175,2,8,379.7,378.9,422.1,425.6,175.,2.0,Y,N,N,N,S,N,N,1997.05.30,
SGI_Octane_175,1,8,277.4,277.9,311.2,316.6,175.,2.0,Y,N,N,N,S,N,N,1997.05.30,
SGI_Octane_195,2,8,433.9,430.8,480.1,485.6,195.,2.0,Y,N,N,N,S,N,N,1997.01.05,
SGI_Octane_195,1,8,309.0,309.2,346.5,351.8,195.,2.0,Y,N,N,N,S,N,N,1997.01.05,
SGI_Octane_270,1,8,376.5,346.0,408.5,417.4,270.,2.0,Y,N,N,N,S,N,N,2003.09.03,2003/0018.html
SGI_Octane_300,2,8,448.61,437.57,483.13,493.63,300.,2.0,Y,N,N,N,S,N,N,1999.03.16,
SGI_Octane_300,1,8,375.26,384.18,462.98,455.20,300.,2.0,Y,N,N,N,S,N,N,1999.03.16,
SGI_Origin2000-195,128,8,21857.6,23351.7,24459.5,22913.6,195.0,2.0,Y,N,N,N,S,N,N,1997.06.30,
SGI_Origin2000-195,120,8,19772.6,21483.7,24244.2,23369.8,195.0,2.0,Y,N,N,N,S,N,N,1997.02.11,
SGI_Origin2000-195,96,8,17038.8,17631.1,19262.0,18613.4,195.0,2.0,Y,N,N,N,S,N,N,1996.01.30,
SGI_Origin2000-195,64,8,11470.6,11846.3,12696.2,12331.3,195.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
SGI_Origin2000-195,32,8,5308.,6534.,6465.,6539.,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195,30,8,4950.,6677.,6528.,6391.,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195,28,8,4531.,6089.,5881.,5848.,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195,24,8,3847.,4837.,4610.,5014.,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195,16,8,2708.,2893.,2820.,3348.,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195,8,8,1355.,1450.,1413.,1675.,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195,6,8,1066.,1075.,1262.,1396.,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195,4,8,666.0,727.0,792.0,874.0,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195,2,8,351.0,365.0,392.0,413.0,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195,1,8,296.0,300.0,315.0,317.0,195.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin2000-195_1_per_node,32,8,8556.,8670.,9733.,9435.,195.0,2.0,Y,N,N,N,E,N,N,1997.10.06,
SGI_Origin2000-195_1_per_node,16,8,4588.,4657.,4630.,4871.,195.0,2.0,Y,N,N,N,E,N,N,1996.10.07,
SGI_Origin2000-195_1_per_node,8,8,2300.,2371.,2384.,2347.,195.0,2.0,Y,N,N,N,E,N,N,1996.10.07,
